MatchID, Map,TeamAWins, TeamARounds, TeamBRounds, A1_frags, A1_assists, A1_deaths, A2_frags, A2_assists, A2_deaths, A3_frags, A3_assists, A3_deaths, A4_frags, A4_assists, A4_deaths, A5_frags, A5_assists, A5_deaths, B1_frags, B1_assists, B1_deaths, B2_frags, B2_assists, B2_deaths, B3_frags, B3_assists, B3_deaths, B4_frags, B4_assists, B4_deaths, B5_frags, B5_assists, B5_deaths
13540,nuke_se,1,16,3,29,6,9,20,2,8,16,2,8,14,7,11,11,2,10,12,-,18,9,-,18,12,-,18,9,-,18,4,5,18
13541,dust2_se,0,5,16,17,5,12,12,2,16,9,7,18,9,1,17,7,3,17,24,9,15,20,2,9,15,5,10,11,6,10,10,5,11
13542,inferno_se,1,16,10,22,4,13,23,7,15,20,6,16,18,6,15,16,6,17,16,3,18,15,3,19,16,4,20,19,6,23,9,5,20
13543,mirage_ce,1,16,5,26,3,10,22,2,7,15,4,9,13,3,11,14,12,10,18,-,17,15,1,17,9,3,18,3,1,20,1,3,18
13544,nuke_se,1,16,2,21,3,7,19,1,5,14,8,7,14,4,5,16,6,10,12,-,15,6,1,16,6,3,18,6,4,18,4,1,17
13545,inferno_se,1,16,10,27,3,16,25,5,18,19,6,13,17,1,15,10,-,16,20,7,18,18,3,19,16,7,21,15,2,20,9,2,20
13546,dust2_se,0,5,16,13,2,15,11,5,17,11,4,15,11,4,17,9,-,15,20,4,10,15,6,11,16,1,9,14,5,13,14,3,12
13547,dust2_se,0,8,16,24,1,18,20,5,19,13,1,21,11,2,20,10,4,19,29,1,13,23,8,16,16,7,15,16,3,16,13,7,18
13548,inferno_se,1,16,13,23,4,18,22,5,15,22,7,20,18,6,17,16,4,19,24,4,19,22,2,21,17,6,19,15,7,22,11,3,21
13549,mirage_ce,0,11,16,24,2,19,20,5,20,15,-,24,12,3,23,4,5,21,23,6,12,25,7,15,21,5,17,21,5,17,17,10,14
13550,mirage_ce,0,5,16,11,1,17,12,4,19,10,2,16,10,3,19,7,4,17,28,7,11,21,5,9,11,2,6,13,5,10,14,4,14
13551,nuke_se,0,9,16,19,4,19,16,-,20,15,2,16,12,2,19,11,2,19,27,6,14,22,6,12,15,5,13,14,6,17,14,5,17
13552,nuke_se,0,10,16,21,5,22,20,4,24,16,-,19,15,4,19,13,1,20,22,5,17,25,7,16,21,-,15,18,6,19,18,3,19
13555,nuke_se,0,4,16,12,1,16,14,2,16,12,2,18,9,2,16,6,4,20,23,3,12,17,-,8,19,6,12,16,6,12,11,3,9
13556,nuke_se,0,10,16,22,1,18,16,3,20,17,7,24,13,6,21,9,9,20,25,5,16,24,2,16,23,10,14,15,4,16,16,7,17
13557,mirage_ce,1,16,9,23,2,14,15,3,11,19,6,15,17,3,13,15,3,18,18,5,18,19,2,17,18,3,18,11,2,16,5,5,20
13558,inferno_se,1,16,13,25,5,18,25,3,17,19,1,17,18,10,18,18,7,20,23,7,23,19,6,20,16,3,18,17,5,20,15,6,24
13560,nuke_se,1,16,2,21,4,4,20,7,8,14,6,9,19,5,13,12,2,8,12,2,16,10,2,17,8,2,17,7,2,18,5,2,18
13561,nuke_se,0,5,16,16,2,17,9,1,16,9,4,18,8,2,19,4,-,18,25,1,7,18,6,10,17,3,9,15,7,11,13,3,9
13562,mirage_ce,0,10,16,22,5,19,21,4,20,14,5,19,11,6,22,10,5,21,24,5,17,19,1,12,20,4,16,20,5,18,17,6,17
13563,mirage_ce,0,13,16,23,3,21,22,5,20,18,6,20,15,10,17,16,7,21,22,2,16,21,2,18,21,4,18,18,2,19,17,10,23
13564,train_se,1,16,5,27,6,9,19,6,10,18,3,10,14,1,11,14,2,13,19,1,16,10,-,18,11,2,18,9,2,21,4,2,19
13565,nuke_se,0,4,16,11,1,17,11,2,18,11,-,16,6,1,17,6,2,20,25,2,10,19,2,7,18,1,10,15,5,8,10,1,10
13566,dust2_se,1,16,9,33,3,15,19,7,14,20,4,15,14,6,14,13,6,14,18,4,17,17,2,19,12,3,19,13,8,21,12,4,23
13568,dust2_se,1,16,13,21,5,15,20,3,17,20,5,19,21,5,20,14,1,17,23,6,21,22,4,18,17,7,18,16,1,20,9,6,19
13569,dust2_se,1,16,8,22,2,12,19,4,13,19,4,12,16,5,15,15,4,14,18,2,16,14,-,20,12,-,17,12,3,19,10,-,19
13570,inferno_se,1,16,4,25,6,8,19,2,8,17,3,8,15,6,10,12,4,9,10,1,16,10,1,18,8,1,18,7,1,17,8,4,20
13571,inferno_se,1,16,7,25,3,11,21,6,12,20,4,13,17,7,9,16,8,10,16,4,19,14,2,19,10,5,21,8,3,21,7,3,19
13572,nuke_se,1,16,2,22,3,12,20,3,7,16,3,9,13,5,8,14,4,13,16,1,17,11,1,17,7,3,16,8,3,17,7,2,18
13573,inferno_se,1,16,7,23,-,9,24,2,12,17,6,9,15,1,13,12,5,14,18,2,17,15,2,18,9,2,18,8,2,18,7,2,20
13574,train_se,1,16,12,35,2,20,25,6,16,18,5,15,14,5,15,15,6,20,20,6,21,17,1,19,17,5,21,17,4,23,15,3,23
13575,nuke_se,1,16,13,33,4,20,23,5,17,22,1,18,19,4,16,5,7,23,25,2,18,23,2,21,17,5,20,14,7,21,15,6,23
13576,dust2_se,0,14,16,26,2,19,22,4,19,20,8,22,19,5,22,12,4,26,35,4,19,19,6,16,21,2,21,20,5,19,13,6,25
13577,train_se,1,16,3,23,3,12,18,3,7,17,3,6,16,4,10,11,1,6,11,1,17,8,2,15,9,1,18,8,3,18,5,3,17
13578,mirage_ce,1,16,6,23,3,9,18,1,9,20,8,12,18,3,13,11,8,8,20,4,17,11,4,19,10,1,19,5,2,17,5,3,19
13582,nuke_se,1,16,9,28,7,18,20,6,15,16,6,15,20,4,20,14,3,16,22,2,20,14,2,16,18,3,22,15,3,19,14,2,21
13583,nuke_se,0,8,16,18,4,19,12,1,17,14,3,17,8,4,17,10,2,19,28,5,14,23,1,11,14,6,12,14,-,14,10,9,11
13586,mirage_ce,1,16,13,27,5,16,23,9,20,21,7,20,18,7,20,18,-,21,28,4,19,19,2,19,16,4,22,17,9,24,17,4,23
13589,dust2_se,1,16,9,23,7,11,21,3,14,21,7,13,20,2,15,18,6,15,18,2,18,14,2,20,15,7,21,12,6,20,8,3,24
13590,train_se,1,16,4,26,5,13,20,7,10,16,5,12,14,2,11,12,5,13,15,1,18,14,3,17,14,5,17,8,1,18,7,4,18
13592,nuke_se,0,13,16,25,-,20,18,3,20,20,3,21,16,7,23,12,2,22,37,5,19,21,5,15,18,7,17,19,5,19,11,7,22
13593,dust2_se,1,16,10,27,8,16,22,3,12,23,6,16,21,5,15,14,4,18,21,2,21,18,3,23,15,1,19,12,2,21,11,5,24
13594,train_se,1,16,5,22,7,11,18,4,8,19,6,10,15,6,11,15,1,10,14,2,17,10,2,18,9,5,18,8,7,18,9,2,18
13595,mirage_ce,0,14,16,28,3,18,24,2,25,21,5,22,17,5,22,11,4,19,26,3,23,22,6,17,23,7,24,20,2,20,14,10,17
13600,dust2_se,0,10,16,24,1,15,17,5,20,15,7,17,16,3,21,10,4,18,28,3,18,21,4,13,18,3,17,14,1,17,10,3,17
13601,mirage_ce,0,7,16,29,2,14,20,2,16,14,4,20,5,4,17,6,5,20,25,6,14,15,3,10,18,4,18,14,4,15,14,4,17
13602,inferno_se,0,8,16,22,5,18,18,2,19,14,1,20,12,6,19,9,2,20,31,1,15,18,2,14,18,6,16,14,5,14,15,5,16
13605,mirage_ce,1,16,7,24,3,13,23,4,11,20,8,14,14,4,12,15,6,19,18,1,18,16,3,19,15,5,20,9,3,19,11,6,20
13606,nuke_se,1,16,6,26,6,9,22,2,13,18,2,11,18,6,11,12,5,9,16,2,18,10,4,19,9,1,19,10,1,21,7,2,19
13609,nuke_se,1,16,7,28,3,14,21,1,14,20,2,13,17,5,12,12,5,13,19,2,18,14,4,20,14,3,21,9,3,18,10,3,21
13610,nuke_se,1,16,13,25,7,19,22,2,15,22,10,19,21,4,23,17,5,18,28,2,20,19,4,21,18,6,22,16,9,22,13,2,23
13611,inferno_se,1,16,7,27,4,12,17,4,10,19,2,10,20,5,13,15,2,12,18,1,18,13,2,19,9,3,19,9,-,20,8,3,22
13612,mirage_ce,0,4,16,12,3,19,11,1,17,9,1,17,9,2,17,8,2,18,22,3,8,21,5,10,18,5,12,16,2,9,11,5,10
13613,inferno_se,1,16,5,25,6,10,18,7,7,18,5,9,15,3,8,12,2,11,15,1,16,13,1,19,8,3,17,6,-,17,3,1,19
13614,nuke_se,0,14,16,24,9,22,19,2,20,20,4,18,14,6,21,14,6,22,27,3,16,21,5,17,20,4,19,18,8,19,17,9,21
13615,mirage_ce,1,16,7,17,6,11,20,2,14,18,2,17,16,5,13,17,6,14,18,5,16,19,1,18,10,3,17,13,3,20,9,3,17
13617,inferno_se,0,12,16,18,3,15,19,1,23,17,10,21,15,4,20,14,3,18,26,2,18,18,2,16,21,3,17,18,9,18,13,6,15
13618,mirage_ce,0,3,16,11,3,16,9,-,14,9,2,17,8,1,14,2,2,17,20,6,6,18,3,8,18,4,7,13,3,10,9,5,8
13619,nuke_se,0,7,16,18,3,17,15,-,16,12,4,16,12,2,17,10,2,18,21,3,16,18,1,15,16,9,11,14,9,11,15,3,14
13620,mirage_ce,1,16,13,26,6,18,28,6,17,25,5,17,16,8,19,12,2,23,23,6,23,22,3,21,20,5,22,16,4,20,13,3,21
13621,inferno_se,0,14,16,33,6,23,21,3,19,14,2,18,16,1,22,13,6,20,25,7,19,22,6,19,22,5,19,20,1,20,13,5,20
13622,dust2_se,0,13,16,25,4,21,22,4,20,20,6,24,17,3,19,12,5,21,29,7,19,24,7,19,16,5,17,18,5,19,18,4,22
13623,mirage_ce,1,16,3,23,-,7,19,3,10,18,8,11,13,6,12,15,1,12,11,5,17,13,1,17,10,2,18,10,7,18,8,-,18
13624,nuke_se,1,16,2,20,4,7,17,4,7,18,2,7,18,3,8,14,4,10,13,-,15,12,1,18,7,4,18,4,2,18,3,1,18
13625,inferno_se,0,5,16,12,2,17,13,3,19,11,-,18,10,1,17,10,4,19,21,5,11,21,5,10,20,2,12,16,3,11,12,3,12
13626,nuke_se,0,5,16,12,3,18,12,3,16,11,2,17,12,4,18,10,1,18,24,5,12,17,3,11,15,5,14,16,5,11,14,2,10
13627,mirage_ce,0,4,16,13,2,18,13,5,18,11,3,17,9,2,19,8,1,19,26,3,10,25,8,8,15,7,14,13,3,11,12,3,11
13628,nuke_se,1,16,9,23,3,10,20,9,15,21,4,14,19,2,15,16,5,16,22,3,20,14,1,18,16,5,21,10,3,20,8,4,20
13629,mirage_ce,1,16,7,26,3,13,23,5,11,15,5,13,15,9,14,14,3,16,21,4,18,13,2,17,13,4,20,11,6,19,9,2,19
13630,nuke_se,0,7,16,13,3,18,16,3,19,12,3,20,11,2,18,9,2,19,27,7,10,17,2,12,18,3,13,18,4,15,14,4,12
13631,train_se,1,16,3,25,4,5,15,1,4,18,4,10,15,8,9,15,6,12,11,2,16,10,1,17,10,4,18,5,1,18,4,3,19
13632,dust2_se,0,4,16,15,4,16,13,5,16,8,4,17,8,2,18,9,2,18,22,4,8,20,2,12,15,5,10,16,8,12,12,6,11
13635,nuke_se,0,9,16,21,9,22,21,1,23,12,2,20,11,7,22,8,6,20,29,2,13,23,3,13,23,8,19,16,8,15,16,8,13
13636,train_se,0,11,16,19,2,19,19,3,19,18,4,20,14,2,22,11,5,21,29,8,13,23,6,17,21,-,15,15,8,17,13,3,19
13640,inferno_se,1,16,3,21,2,11,18,4,8,16,4,7,17,3,5,18,6,10,10,3,17,8,1,17,9,-,18,8,3,19,6,3,19
13641,nuke_se,1,16,8,26,4,14,18,4,10,19,4,13,17,4,17,12,5,14,17,2,19,19,2,20,13,-,19,9,6,17,10,3,18
13644,train_se,1,16,5,27,7,12,26,4,12,17,2,12,11,2,12,9,4,12,16,4,19,14,5,17,14,4,17,10,4,19,6,2,18
13645,nuke_se,1,16,5,25,3,7,23,7,13,18,5,10,13,3,10,13,7,9,14,1,18,12,7,19,8,3,17,8,2,18,7,1,20
13646,dust2_se,0,7,16,16,4,18,16,3,19,12,5,18,8,2,16,5,3,16,22,6,13,22,3,12,17,5,11,13,8,10,13,2,11
13648,train_se,0,6,16,17,4,17,12,-,16,14,1,18,10,3,17,6,-,19,29,4,13,22,-,10,14,5,12,14,2,10,8,5,15
13649,nuke_se,1,16,4,26,2,9,19,5,7,15,3,6,11,5,7,14,3,9,10,3,18,8,-,18,8,5,16,7,1,15,5,-,18
13650,nuke_se,0,12,16,20,2,18,18,-,22,15,2,22,17,2,23,13,6,20,24,2,15,24,2,15,26,8,20,19,6,17,12,6,16
13651,mirage_ce,0,14,16,28,2,21,22,3,22,20,8,22,21,2,25,10,3,24,22,8,20,23,1,20,25,4,21,22,1,18,22,3,22
13652,nuke_se,0,9,16,21,4,18,21,6,21,14,5,20,14,3,23,10,3,23,27,-,17,22,6,16,19,5,16,19,3,16,18,7,15
13653,nuke_se,0,5,16,21,2,16,15,5,17,13,4,18,4,2,19,4,6,19,22,3,10,19,4,11,18,4,14,15,5,11,15,4,11
13654,dust2_se,1,16,9,35,6,14,25,1,16,17,6,11,14,7,17,14,6,17,21,2,21,19,-,18,19,4,21,8,5,22,8,6,23
13655,mirage_ce,1,16,5,21,3,14,21,4,11,17,5,11,14,1,10,12,4,10,20,4,16,12,2,17,11,3,18,7,1,16,6,3,18
13656,mirage_ce,0,3,16,13,3,18,11,1,16,8,2,18,6,3,17,5,3,16,21,5,8,19,8,8,16,4,8,17,5,11,12,7,8
13657,nuke_se,1,16,12,26,7,17,21,4,18,23,6,21,18,4,15,19,3,16,21,4,23,18,1,18,18,9,22,16,4,22,14,6,22
13658,inferno_se,1,16,1,21,4,6,17,6,8,16,2,7,14,3,9,12,6,9,16,-,16,8,3,16,4,1,16,6,3,16,5,1,16
13659,inferno_se,1,16,6,22,4,9,21,1,9,20,1,11,15,3,7,12,9,12,13,2,17,10,3,17,9,1,19,7,3,17,9,4,20
13660,nuke_se,1,16,10,27,5,15,20,3,18,21,2,16,18,5,17,13,3,19,25,5,21,13,1,19,17,2,20,16,1,20,14,3,20
13661,dust2_se,0,6,16,13,1,17,11,1,17,11,-,19,9,2,18,10,1,19,21,4,9,19,4,10,19,5,13,17,1,11,14,4,11
13662,inferno_se,0,3,16,11,3,15,12,5,15,11,3,18,7,5,16,6,2,18,19,9,6,21,6,11,17,2,11,14,5,9,11,3,11
13663,train_se,1,16,6,30,2,10,24,3,11,17,9,14,16,11,13,10,2,7,14,3,19,12,3,20,11,5,20,11,4,19,7,2,19
13664,train_se,0,4,16,10,1,16,11,2,18,11,2,17,9,2,18,8,1,19,23,4,9,22,7,10,19,3,9,14,1,9,10,3,12
13665,nuke_se,1,16,2,23,3,7,22,4,6,14,2,5,16,1,9,11,4,6,11,1,16,8,2,16,8,1,18,5,-,18,1,4,18
13666,nuke_se,0,7,16,15,1,17,15,4,19,15,2,19,11,2,19,9,3,20,25,7,14,22,4,15,19,4,11,17,5,12,11,6,13
13667,dust2_se,1,16,10,23,5,13,21,5,18,18,7,17,19,4,19,14,7,14,22,5,21,22,4,23,14,3,16,13,6,19,10,3,16
13668,inferno_se,1,16,8,24,3,16,24,6,16,18,7,10,16,2,11,15,3,17,22,4,19,21,-,19,11,3,19,9,3,18,7,4,22
13670,nuke_se,1,16,0,16,2,6,17,8,8,16,2,7,13,6,4,14,3,6,7,2,15,9,3,14,7,-,15,5,1,16,3,-,16
13671,dust2_se,1,16,14,27,6,20,25,4,18,24,3,21,15,6,22,12,2,21,23,2,18,24,3,20,23,2,20,17,4,21,15,4,24
13673,dust2_se,1,16,11,26,2,15,23,1,15,20,2,17,14,6,20,13,3,20,25,5,17,22,8,21,18,8,20,12,2,19,10,3,20
13674,nuke_se,0,13,16,20,6,20,17,2,20,20,7,19,17,3,21,15,4,21,23,-,16,23,5,17,22,7,20,15,8,16,18,6,20
13675,mirage_ce,0,6,16,18,4,18,10,3,17,11,3,19,7,1,18,7,6,18,20,7,9,19,6,11,19,5,10,18,5,13,14,7,11
13676,train_se,1,16,9,25,3,15,22,3,16,20,6,15,13,3,13,17,5,17,16,4,19,19,5,21,14,2,16,14,4,21,12,8,22
13677,nuke_se,0,12,16,27,4,19,17,4,17,21,4,22,15,4,20,12,7,22,37,2,17,21,5,20,17,4,19,17,5,19,8,3,17
13678,dust2_se,1,16,6,26,5,10,21,6,13,20,3,14,16,4,12,12,7,11,18,3,19,15,3,20,12,4,18,10,2,21,5,4,18
13679,inferno_se,1,16,12,26,2,19,21,5,21,18,2,18,16,7,20,15,7,19,22,5,20,21,4,19,19,7,17,17,3,20,18,4,20
13680,dust2_se,1,16,12,22,3,17,20,6,19,16,4,18,16,3,16,17,3,17,23,7,17,18,3,19,16,-,15,15,1,18,14,4,22
13681,train_se,0,4,16,14,4,17,14,3,18,14,3,20,10,4,14,8,2,17,22,3,7,18,2,11,17,6,13,18,5,17,11,7,12
13682,train_se,0,14,16,22,4,22,22,-,23,18,3,20,17,2,21,17,2,23,27,3,17,27,6,19,20,3,19,19,6,20,16,6,21
13683,mirage_ce,0,9,16,23,1,18,15,2,19,15,3,20,14,1,19,11,1,19,22,6,13,21,1,16,19,3,15,18,5,18,15,4,16
13684,inferno_se,0,14,16,30,1,18,22,5,24,20,5,24,15,3,22,12,5,25,28,4,20,27,3,20,20,11,18,17,5,20,20,6,21
13685,nuke_se,0,12,16,32,5,18,22,4,19,15,6,19,17,4,22,14,7,20,26,-,16,19,5,20,21,-,25,15,5,17,17,6,22
13686,train_se,0,12,16,26,4,20,17,5,19,18,4,19,20,7,23,12,2,23,22,5,19,21,4,17,22,3,20,18,5,18,21,7,19
13687,mirage_ce,0,4,16,15,4,18,13,2,17,10,1,15,7,2,18,6,1,18,19,5,7,19,6,13,17,4,9,15,4,10,16,6,12
13690,nuke_se,0,13,16,21,4,20,24,6,20,20,2,20,19,8,19,16,2,21,27,2,20,24,5,20,21,8,20,16,5,20,12,2,20
13691,nuke_se,1,16,4,23,2,11,20,9,12,15,2,8,15,2,9,18,5,13,13,1,18,13,2,18,12,1,18,8,3,18,7,4,19
13692,dust2_se,1,16,5,22,2,9,20,5,8,18,2,10,19,5,9,16,4,11,13,1,19,10,2,18,8,2,19,8,-,20,7,1,19
13693,nuke_se,1,16,9,23,4,17,21,5,16,21,6,16,18,-,12,10,3,13,23,3,18,20,7,17,15,3,18,8,1,18,8,3,22
13694,dust2_se,0,5,16,14,4,16,14,-,19,9,3,16,8,2,16,6,2,19,28,6,9,16,5,10,16,4,14,14,7,10,12,2,8
13695,nuke_se,1,16,12,26,2,18,23,3,17,22,3,20,18,6,16,12,6,19,21,1,17,23,3,20,18,3,19,20,1,23,8,2,22
13696,nuke_se,0,6,16,16,2,15,14,3,18,13,6,18,9,1,18,8,6,19,17,3,9,18,4,13,19,1,11,18,2,10,16,8,18
13697,mirage_ce,0,7,16,21,1,17,17,2,17,17,3,19,14,2,18,9,5,20,25,2,13,22,8,15,16,3,15,16,7,18,12,3,17
13698,train_se,0,12,16,26,3,22,17,2,19,18,4,24,13,2,23,7,3,22,25,2,12,23,5,16,20,5,17,20,3,17,21,1,19
13699,inferno_se,0,6,16,14,3,15,17,2,20,10,1,16,10,2,17,8,1,19,21,2,14,19,2,11,18,3,12,17,1,12,12,1,10
13700,train_se,1,16,14,27,5,21,23,5,22,19,7,21,19,3,21,17,2,21,26,3,20,24,6,22,21,3,20,20,6,21,14,5,24
13701,mirage_ce,0,14,16,30,5,23,16,6,22,18,2,23,15,5,23,16,5,25,32,6,18,30,5,20,19,7,18,19,10,19,15,5,20
13702,mirage_ce,0,9,16,18,3,19,17,5,19,16,3,20,11,3,17,9,3,20,29,4,15,22,8,13,15,3,11,16,2,15,13,3,17
13703,mirage_ce,0,12,16,30,2,18,19,1,20,19,6,20,15,7,22,14,5,20,28,8,19,21,5,20,20,3,20,16,5,19,15,-,19
13704,inferno_se,1,16,5,24,4,9,21,4,11,18,2,14,13,2,8,13,6,14,15,2,18,13,-,18,9,6,17,10,-,17,9,2,19
13705,train_se,1,16,12,24,9,18,22,4,17,21,3,13,19,3,15,17,3,15,20,1,20,16,1,20,16,1,20,15,4,20,11,2,23
13706,mirage_ce,0,5,16,17,3,17,15,1,19,14,-,18,4,-,19,4,7,20,23,2,10,23,4,10,16,6,12,18,4,12,13,4,10
13707,mirage_ce,0,7,16,18,3,20,17,2,20,14,2,20,9,5,20,6,3,18,26,4,12,25,5,10,22,9,12,12,4,12,13,6,18
13709,nuke_se,0,11,16,22,1,19,18,5,18,18,4,21,15,4,17,14,7,19,23,2,19,19,5,17,18,3,17,17,3,15,17,6,19
13710,mirage_ce,0,11,16,20,5,20,16,2,19,16,3,19,21,3,22,16,2,24,29,5,19,26,3,17,20,1,15,20,10,19,9,3,19
13711,inferno_se,0,4,16,14,1,16,13,2,18,11,1,16,6,1,16,5,2,16,24,4,9,18,5,10,16,3,11,14,5,10,9,7,9
13712,mirage_ce,1,16,5,30,4,10,23,3,12,14,7,9,13,3,13,9,6,11,17,1,16,18,3,19,8,4,17,8,3,19,4,2,18
13714,nuke_se,0,10,16,23,6,20,20,5,17,14,7,21,15,3,22,8,5,22,26,5,19,21,12,14,20,2,13,19,4,17,16,4,17
13715,mirage_ce,0,5,16,14,2,19,13,3,19,12,1,17,11,5,17,9,4,21,19,2,12,21,6,12,19,6,13,18,5,9,16,4,13
13716,train_se,1,16,13,25,5,17,24,8,17,18,3,17,20,3,21,16,7,20,24,1,20,19,3,20,19,6,20,15,5,20,15,2,23
13717,nuke_se,1,16,13,28,4,16,23,2,20,20,4,17,16,4,23,11,2,20,23,8,18,18,4,19,23,2,23,19,6,19,13,2,19
13718,train_se,1,16,6,28,4,11,22,2,9,20,3,10,15,5,11,12,5,14,13,2,19,12,2,19,12,4,20,9,3,19,9,1,20
13719,mirage_ce,1,16,9,28,5,12,24,1,14,22,3,13,19,5,13,12,2,17,17,2,21,13,3,20,15,2,19,12,-,22,12,3,23
13723,mirage_ce,1,16,13,31,8,17,22,3,18,17,2,20,14,3,18,14,6,19,22,5,18,20,8,20,18,5,19,16,5,20,16,2,21
13724,mirage_ce,0,5,16,18,1,19,13,2,18,11,2,16,10,2,17,8,5,19,22,3,10,23,2,13,16,1,10,17,6,16,11,5,11
13725,train_se,0,14,16,26,2,18,22,5,20,20,5,20,17,5,19,14,6,20,27,2,19,19,4,19,19,4,18,17,4,24,14,6,19
13732,inferno_se,1,16,9,26,2,14,25,7,16,16,3,14,17,2,16,11,7,14,23,4,16,13,5,19,13,5,20,11,5,19,13,6,22
13733,dust2_se,0,9,16,17,7,17,17,3,17,18,4,19,10,2,19,8,5,20,21,2,15,21,5,13,21,2,16,20,3,12,9,4,14
13734,inferno_se,0,8,16,25,3,19,10,2,14,10,1,21,10,2,20,8,4,19,23,5,13,21,1,13,20,2,13,18,4,10,11,3,14
13735,nuke_se,0,12,16,26,7,21,22,3,21,16,-,17,12,4,18,13,6,24,23,1,18,24,3,16,22,6,17,18,8,19,13,3,19
13736,nuke_se,0,10,16,21,4,23,14,3,23,12,3,18,11,2,22,13,8,22,25,5,13,25,3,15,22,5,15,18,9,14,18,5,15
13737,inferno_se,1,16,7,22,2,11,18,5,12,22,4,14,15,2,11,17,7,17,16,5,18,15,1,19,14,1,19,10,4,18,9,2,20
13738,train_se,0,13,16,29,5,20,19,8,20,17,3,18,16,4,21,16,2,25,24,3,15,23,7,19,20,6,22,17,4,20,19,9,22
13740,mirage_ce,0,7,16,18,3,18,13,3,16,11,1,18,11,3,20,11,2,18,29,3,11,16,6,12,16,3,13,16,2,15,13,3,13
13742,dust2_se,1,16,8,24,2,9,22,3,14,16,4,17,13,4,11,15,9,18,16,4,16,17,4,20,12,3,18,14,2,19,10,1,17
13743,nuke_se,1,16,6,20,4,9,21,5,11,19,1,9,16,4,10,16,9,9,17,4,20,10,2,17,10,1,17,6,1,19,5,4,19
13744,inferno_se,1,16,12,21,8,14,20,5,18,15,4,14,17,1,21,14,4,17,23,1,14,17,6,18,16,3,17,15,2,15,13,10,24
13746,mirage_ce,1,16,7,33,4,11,22,3,13,16,5,11,15,5,13,10,4,14,18,2,20,14,3,16,10,4,20,9,4,19,11,3,22
13747,dust2_se,1,16,5,22,2,8,21,2,7,20,4,5,14,8,11,15,5,16,17,1,18,11,4,16,9,2,18,6,2,21,4,5,19
13748,mirage_ce,1,16,4,17,6,9,18,8,8,17,3,10,17,4,10,15,5,9,11,2,16,10,1,16,10,2,18,8,-,17,7,4,17
13749,inferno_se,1,16,14,25,7,17,21,4,18,26,5,21,18,5,23,14,2,20,25,9,20,22,5,21,20,3,20,15,2,20,17,5,23
13750,train_se,0,8,16,16,3,19,16,3,19,14,1,21,15,4,19,9,2,17,24,7,14,22,5,13,19,1,13,18,-,11,11,4,19
13751,train_se,1,16,6,25,5,7,20,3,8,21,3,12,12,4,13,14,5,16,15,-,18,15,4,19,11,2,18,10,4,19,5,5,18
13752,inferno_se,1,16,7,22,4,10,23,6,17,15,5,11,14,3,12,16,4,16,20,2,15,19,-,18,9,3,19,11,4,19,7,2,19
13753,nuke_se,1,16,9,25,6,13,21,5,18,17,4,15,22,2,18,12,7,18,19,2,19,19,1,21,13,3,16,14,6,18,17,2,23
13754,mirage_ce,0,9,16,18,3,20,17,3,18,13,5,15,16,2,20,15,5,20,28,1,14,21,1,15,20,2,18,18,7,16,6,3,18
13755,mirage_ce,1,16,5,23,3,9,23,2,8,17,4,12,13,5,9,13,2,12,16,3,18,11,3,18,9,2,17,8,3,18,6,6,18
13756,inferno_se,0,8,16,18,3,21,14,1,18,16,2,20,9,2,17,7,4,19,26,4,17,20,6,11,19,2,13,17,4,11,12,3,12
13757,mirage_ce,1,16,6,26,2,11,24,3,13,18,10,10,17,5,14,13,7,10,17,2,19,12,3,19,11,4,19,9,1,19,9,-,22
13759,inferno_se,1,16,10,24,1,13,20,4,15,15,5,16,17,3,19,15,5,17,30,1,16,13,3,18,12,4,17,11,5,18,13,5,23
13760,mirage_ce,1,16,5,27,3,8,21,7,12,21,6,11,13,2,11,14,3,10,14,2,19,12,1,18,11,3,18,9,3,21,5,3,20
13761,train_se,1,16,7,28,3,11,18,7,11,21,4,14,13,4,15,13,8,18,16,3,18,13,2,16,14,3,19,12,1,19,14,1,21
13762,dust2_se,1,16,7,24,6,11,20,2,12,19,4,15,16,5,11,18,4,16,20,7,18,15,3,18,11,2,18,12,3,22,6,2,21
13764,inferno_se,0,9,16,16,2,18,15,3,22,13,3,18,11,4,17,14,3,24,28,5,17,21,6,13,21,4,11,17,3,13,12,6,15
13765,mirage_ce,1,16,13,30,5,21,21,3,20,20,6,20,17,5,20,15,3,17,26,3,20,23,1,19,19,5,20,20,6,22,10,4,22
13767,nuke_se,1,16,5,23,3,11,17,3,10,19,4,13,18,6,12,16,2,12,16,-,18,12,5,19,13,2,19,11,-,18,6,1,19
13768,mirage_ce,1,16,11,24,7,17,19,-,15,20,5,18,17,6,14,17,4,20,25,4,20,13,7,17,20,4,20,16,5,21,10,4,19
13769,train_se,1,16,12,29,5,19,22,6,15,21,4,16,22,7,21,16,7,18,28,4,23,24,4,22,16,1,21,10,5,21,11,8,23
13770,inferno_se,1,16,9,24,4,10,24,4,16,17,3,14,19,1,19,9,5,19,21,5,17,16,3,18,17,5,19,14,4,18,10,6,21
13771,dust2_se,1,16,7,24,1,10,19,4,11,15,1,9,19,5,12,13,2,13,19,2,18,15,4,19,7,2,18,8,1,18,6,2,17
13772,dust2_se,1,16,1,22,1,3,21,5,4,17,8,8,13,3,5,10,2,5,10,-,16,6,-,16,5,2,17,3,3,17,1,2,17
